"","Value","Count","MapCode","Name","Biome","Bioregion","Nat.1750km2","Nat.1990km2","Nat.2014km2","Nat.2018km2","Nat.2020km2","Nat.2022km2","Nat.2040ard_90.22","Natlost.2022km2","Natlost.90_22km2","SeconNat.2022km2","ArtWtrBodies.2022km2","Builtup.2022km2","Croplands.2022km2","Mines.2022km2","Plantation.2022km2","ARD14.22","ARD18.22","ARD20.22","ARD90.14","ARD90.18","ARD90.20","ARD90.22","EOOkm2","AOO occ","AOO1prc","PrcNat.2022","PrcNat.2040ard_1990.2022","PrcNatlost.2022","PrcNatlost.2040ard_90.22","PrcDeclyr90.22","PrcSeconNat.2022","PrcArtWtrBodies.2022","PrcBuiltup.2022","PrcCroplands.2022","PrcMines.2022","PrcPlantation.2022","Status90.22","EOOstatus.size","AOOstatus.size","A2b","A3","B1i","B2i","RLEcore","ThrExcl.core","Basis.RLEcore"
"269",269,268033,"Gm30","Steenkampsberg Montane Grassland","Grassland","Mesic Highveld Grassland Bioregion",3858.6352,2921.1008,2753.8192,2638.9252,2628.4864,2611.2056,2436.89,1247.4296,0.106088499239739,330.3364,11.4756,31.2728,183.0488,8.344,682.952,17.8267,6.92990000000009,8.6404,6.97006666666668,10.0777,9.75381333333335,9.68422500000001,5661.01708290356,64,61,68,83,32,17,0.3,9,0,1,5,0,18,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"270",270,72775,"Gm31","Long Tom Pass Montane Grassland","Grassland","Mesic Highveld Grassland Bioregion",1048.1216,581.11,554.0504,539.2608,538.1032,535.924,510.51,512.1976,0.077758083667464,55.502,0.2132,1.506,7.1508,0.0504,447.7752,2.2658,0.83420000000001,1.08960000000002,1.12748333333334,1.49461428571429,1.43356,1.4120625,1695.22999897852,28,21,51,88,49,12,0.2,5,0,0,1,0,43,"Stable","CR","VU","LC","LC","LC","LC","LC","",""
"271",271,989814,"Gm4","Eastern Free State Sandy Grassland","Grassland","Mesic Highveld Grassland Bioregion",14254.6052,8134.5404,7712.428,7519.0888,7481.2108,7447.958,7061.76,6806.6472,0.0844033425662254,961.8352,109.6036,189.6896,5382.1948,1.8216,161.5024,33.05875,17.7827000000002,16.6264000000001,17.5880166666667,21.9804142857143,21.7776533333333,21.4557,35446.9742780624,284,256,52,87,48,13,0.3,7,1,1,38,0,1,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"272",272,241068,"Gm5","Basotho Montane Shrubland","Grassland","Mesic Highveld Grassland Bioregion",3469.7004,2522.0156,2491.4228,2469.116,2465.3144,2462.3628,2428.81,1007.3376,0.0236528275241439,97.2056,2.1328,29.8176,833.4368,1.0928,43.652,3.63249999999999,1.68830000000003,1.47580000000016,1.27470000000001,1.88927142857144,1.89004,1.86415000000001,37147.0455475048,248,228,71,96,29,4,0.1,3,0,1,24,0,1,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"273",273,686891,"Gm6","Frankfort Highveld Grassland","Grassland","Mesic Highveld Grassland Bioregion",9891.6472,6028.5556,5634.078,5509.8036,5480.9736,5465.086,5148.13,4426.5612,0.0934667667326481,645.3036,340.76,68.9196,3326.9156,1.8716,42.7908,21.124,11.1794,7.94380000000001,16.4365666666666,18.5268571428571,18.2527333333333,17.608425,13819.3816358064,146,138,55,85,45,15,0.3,7,3,1,34,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"274",274,2087,"Gm7","Northern Free State Shrubland","Grassland","Mesic Highveld Grassland Bioregion",30.036,28.2244,27.9112,27.6952,27.6572,27.6132,27.27,2.4228,0.0216550218959482,0.8112,0.0172,0.0688,1.2508,0,0.2748,0.0372500000000002,0.0205000000000002,0.0220000000000002,0.0130499999999999,0.0189,0.0189066666666667,0.0191,13758.3205139912,49,9,92,97,8,3,0.1,3,0,0,4,0,1,"Stable","EN","EN","LC","LC","LC","LC","LC","",""
"275",275,1006376,"Gm8","Soweto Highveld Grassland","Grassland","Mesic Highveld Grassland Bioregion",14492.8716,6431.3392,5912.7524,5621.09,5561.5476,5504.366,4982.94,8988.5056,0.144133775435138,1846.9976,146.9972,1323.2688,5387.2904,107.8468,176.1048,51.0483,29.181,28.5907999999999,21.6077833333333,28.9374714285714,28.9930533333333,28.9679125,26760.030869212,225,214,38,77,62,23,0.5,13,1,9,37,1,1,"Decline","VU","LC","LC","VU","VU","LC","VU","VU","A3 &  B1i"
"276",276,91215,"Gm9","Tsakane Clay Grassland","Grassland","Mesic Highveld Grassland Bioregion",1313.19,552.0536,482.5036,445.0864,440.666,435.8584,370.5,877.3316,0.210478112994825,196.8572,9.9344,289.1884,341.8596,17.7428,21.7492,5.83065,2.307,2.40379999999999,2.89791666666666,3.82025714285714,3.71292,3.6311,5407.59677677966,44,38,33,67,67,33,0.7,15,1,22,26,1,2,"Decline","EN","VU","VU","VU","EN","VU","EN","EN","B1i"
"277",277,37454,"Gs1","Northern Zululand Mistbelt Grassland","Grassland","Sub-Escarpment Grassland Bioregion",539.26,341.3616,299.0092,283.2176,282.2768,281.4868,247.81,257.7732,0.175399927818478,36.106,1.646,10.3272,26.7968,0.28,182.6172,2.1903,0.432699999999997,0.394999999999982,1.76468333333333,2.07657142857143,1.96949333333333,1.8710875,3866.62941609753,28,23,52,73,48,27,0.5,7,0,2,5,0,34,"Decline","EN","VU","LC","LC","EN","VU","EN","EN","B1i"
"278",278,759924,"Gs10","Drakensberg Foothill Moist Grassland","Grassland","Sub-Escarpment Grassland Bioregion",10944.7376,8267.9928,7842.7544,7636.9672,7605.7288,7575.7664,7186.39,3368.9712,0.0837236336248381,663.2236,24.2792,687.4296,1112.4768,1.1784,880.3836,33.3734999999999,15.3001999999999,14.9811999999997,17.7182666666667,22.5366285714286,22.0754666666667,21.632075,54130.6922621557,288,266,69,87,31,13,0.3,6,0,6,10,0,8,"Stable","LC","LC","LC","LC","LC","LC","LC","",""
"279",279,162626,"Gs11","Southern KwaZulu-Natal Moist Grassland","Grassland","Sub-Escarpment Grassland Bioregion",2342.1708,1215.2988,1076.9668,1028.0188,1024.6184,1020.7436,911.31,1321.4272,0.160088366745693,358.35,21.7168,287.6332,340.5256,0.3596,312.842,7.02789999999999,1.81880000000001,1.93740000000003,5.76383333333334,6.68857142857143,6.35601333333333,6.07985,5746.77384154834,57,49,44,75,56,25,0.5,15,1,12,15,0,13,"Decline","EN","VU","LC","VU","EN","VU","EN","EN","B1i"
"280",280,606138,"Gs12","East Griqualand Grassland","Grassland","Sub-Escarpment Grassland Bioregion",8728.1056,5261.8788,4910.7908,4746.4688,4721.8572,4697.9348,4380.72,4030.1708,0.107175406624721,970.8236,31.8192,776.0016,1880.4256,1.896,369.2048,26.607,12.1334999999999,11.9612000000002,14.6286666666667,18.4075,18.00072,17.62325,16709.2879822542,175,166,54,83,46,17,0.3,11,0,9,22,0,4,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"281",281,34234,"Gs13","Mabela Sandy Grassland","Grassland","Sub-Escarpment Grassland Bioregion",492.9316,186.822,169.9988,154.5652,153.142,148.2508,126.55,344.6808,0.206459624669471,83.1688,21.2056,17.804,220.3076,0.452,1.7428,2.7185,1.5786,2.4456,0.700966666666667,1.15202857142857,1.12266666666667,1.20535,1438.80556912366,22,17,30,68,70,32,0.6,17,4,4,45,0,0,"Decline","CR","EN","VU","EN","CR","EN","CR","CR","B1i"
"282",282,366779,"Gs14","Mthatha Moist Grassland","Grassland","Sub-Escarpment Grassland Bioregion",5281.5788,2477.8872,2259.0836,2168.162,2152.5776,2135.8668,1943.48,3145.712,0.138029043452826,590.4388,6.1884,932.5584,1420.8792,2.6844,192.9628,15.4021,8.07380000000001,8.35540000000015,9.11681666666667,11.0616142857143,10.8436533333333,10.6881375,11307.0003130046,106,95,40,78,60,22,0.4,11,0,18,27,0,4,"Decline","EN","LC","LC","VU","EN","LC","EN","EN","B1i"
"283",283,426253,"Gs15","Tsomo Grassland","Grassland","Sub-Escarpment Grassland Bioregion",6137.2016,3958.194,3806.1724,3728.6208,3718.7108,3707.9952,3567.26,2429.2064,0.0632103428988069,545.5728,52.884,496.95,1297.7164,1.4128,34.6704,12.27215,5.15640000000008,5.3578,6.33423333333333,8.19904285714285,7.98277333333334,7.8187125,13581.628218507,129,124,60,90,40,10,0.2,9,1,8,21,0,1,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"284",284,250349,"Gs16","Queenstown Thornveld","Grassland","Sub-Escarpment Grassland Bioregion",3606.2292,3100.86,3030.6852,2995.002,2990.1448,2980.2072,2912.34,626.022,0.0389094638261644,143.544,15.1724,188.514,271.4576,1.5548,5.7792,6.30975000000001,3.69870000000003,4.9688000000001,2.92395000000001,3.78064285714286,3.69050666666667,3.77040000000001,6853.60077281775,76,73,83,94,17,6,0.1,4,0,5,8,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"285",285,294541,"Gs17","Tarkastad Montane Shrubland","Grassland","Sub-Escarpment Grassland Bioregion",4242.2684,4185.8248,4178.7292,4172.4288,4171.4984,4170.8016,4162.35,71.4668,0.00358906564842383,22,4.4088,14.7156,28.7588,0.6588,0.9248,0.990949999999998,0.406799999999976,0.348400000000311,0.295650000000023,0.478428571428594,0.477546666666664,0.469475000000017,27218.5801206418,220,200,98,99,2,1,0,1,0,0,1,0,0,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"286",286,99605,"Gs18","Bedford Dry Grassland","Grassland","Sub-Escarpment Grassland Bioregion",1433.9436,1414.832,1411.584,1409.0196,1408.3052,1407.4036,1403.23,26.54,0.0052503760163751,11.2408,1.0376,4.0236,9.554,0.0824,0.6016,0.522549999999995,0.403999999999996,0.450799999999958,0.135333333333335,0.207585714285715,0.217560000000003,0.2321375,5358.44445265173,48,42,98,99,2,1,0,1,0,0,1,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"287",287,209920,"Gs19","Dry Coast Hinterland Grassland","Grassland","Sub-Escarpment Grassland Bioregion",3024.2624,1551.09,1426.8148,1352.3308,1342.15,1334.6324,1212.88,1689.63,0.13955192799902,522.3432,27.6808,466.2784,555.1672,1.7092,116.4512,11.5228,4.4246,3.75880000000006,5.17813333333333,7.09854285714286,6.96466666666666,6.7643,21523.5042007239,127,107,44,78,56,22,0.4,17,1,15,18,0,4,"Decline","VU","LC","LC","VU","VU","LC","VU","VU","A3 &  B1i"
"288",288,107330,"Gs2","Ithala Quartzite Sourveld","Grassland","Sub-Escarpment Grassland Bioregion",1545.4768,1300.2532,1261.6336,1245.6668,1244.0868,1242.8516,1210.56,302.6252,0.0441464785474092,82.7548,0.5032,50.204,111.0844,0.1088,57.97,2.34774999999999,0.703800000000001,0.617600000000039,1.60915000000001,1.94951428571429,1.87221333333334,1.7938,11664.3298905513,74,61,80,93,20,7,0.1,5,0,3,7,0,4,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"289",289,436163,"Gs20","Moist Coast Hinterland Grassland","Grassland","Sub-Escarpment Grassland Bioregion",6280.5428,2644.26,2413.7568,2281.906,2266.1412,2257.5124,2039.97,4023.0304,0.146259293715444,1013.1768,6.418,1190.9684,1094.8996,0.8336,716.734,19.53055,6.09839999999997,4.31439999999998,9.6043,12.9412142857143,12.60396,12.0858625,24576.9273439274,191,158,36,77,64,23,0.5,16,0,19,17,0,11,"Decline","VU","LC","LC","VU","VU","LC","VU","VU","A3 &  B1i"
"290",290,121038,"Gs3","Low Escarpment Moist Grassland","Grassland","Sub-Escarpment Grassland Bioregion",1742.2372,1606.7172,1582.5248,1568.2844,1565.3788,1563.8284,1539.7,178.4088,0.0266934342894941,76.2092,7.0032,17.3252,28.896,0.0312,48.944,2.33704999999998,1.11399999999998,0.775199999999927,1.00801666666667,1.3726,1.37794666666667,1.340275,16228.3644440232,70,61,90,96,10,4,0.1,4,0,1,2,0,3,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"291",291,516711,"Gs4","Northern KwaZulu-Natal Moist Grassland","Grassland","Sub-Escarpment Grassland Bioregion",7440.428,4805.9348,4442.0956,4293.0968,4260.3364,4243.0244,3926.39,3197.4036,0.117128180765166,1042.316,106.8896,515.3556,1296.3848,11.2684,225.1892,24.8838999999999,12.5181,8.65599999999995,15.1599666666667,18.3156428571428,18.1866133333333,17.59095,24914.8999771268,195,169,57,82,43,18,0.4,14,1,7,17,0,3,"Decline","VU","LC","LC","LC","VU","LC","VU","VU","B1i"
"292",292,362981,"Gs6","KwaZulu-Natal Highland Thornveld","Grassland","Sub-Escarpment Grassland Bioregion",5227.4196,3638.442,3421.2,3328.7488,3316.8664,3303.5868,3115.23,1923.8328,0.0920325787795985,830.6696,41.5464,306.4316,695.596,9.1672,40.422,14.70165,6.29049999999995,6.63979999999992,9.05175000000001,11.0604714285714,10.7191866666667,10.464225,41851.7305913375,149,133,63,86,37,14,0.3,16,1,6,13,0,1,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"293",293,323186,"Gs7","Income Sandy Grassland","Grassland","Sub-Escarpment Grassland Bioregion",4653.6552,2693.4216,2459.4984,2389.8628,2374.6764,2366.6648,2182.86,2286.9904,0.121316618237561,937.128,18.0884,444.5564,873.6352,5.3292,8.2532,11.6042,5.79949999999997,4.00579999999991,9.74680000000001,10.8413857142857,10.62484,10.21115,8105.42023554822,80,76,51,81,49,19,0.4,20,0,10,19,0,0,"Decline","EN","LC","LC","LC","EN","LC","EN","EN","B1i"
"294",294,198782,"Gs8","Mooi River Highland Grassland","Grassland","Sub-Escarpment Grassland Bioregion",2862.4084,1978.4396,1746.1736,1680.4336,1670.97,1664.0576,1487.22,1198.3508,0.158904017084979,302.4408,36.3364,50.9536,502.7416,0.3456,305.5328,10.2645,4.09399999999999,3.45619999999997,9.67774999999999,10.6430714285714,10.2489866666667,9.82443749999999,9386.81604367346,68,62,58,75,42,25,0.5,11,1,2,18,0,11,"Decline","EN","LC","LC","LC","EN","LC","EN","EN","B1i"
"295",295,484149,"Gs9","Midlands Mistbelt Grassland","Grassland","Sub-Escarpment Grassland Bioregion",6972.1912,2600.2516,2225.0692,2049.8292,2035.2676,2019.8356,1693.35,4952.3556,0.223215322701849,808.9812,18.9832,733.4064,980.4956,0.8492,2409.64,25.6542,7.4984,7.71599999999989,15.6326,19.6579428571429,18.8328,18.138,23010.6840454364,165,136,29,65,71,35,0.7,12,0,11,14,0,35,"Decline","VU","LC","VU","EN","VU","LC","EN","EN","A3"
"296",296,324428,"NKb1","Lower Gariep Broken Veld","Nama-Karoo","Bushmanland Bioregion",4671.2908,4657.2552,4647.3844,4639.098,4638.31,4637.5304,4626.44,33.7604,0.00423528433657661,6.3468,0.4668,3.7768,21.404,1.7328,0.0332,1.23175000000003,0.391900000000078,0.389800000000378,0.41128333333332,0.648471428571416,0.63150666666664,0.616399999999999,54631.0379347096,253,219,99,99,1,1,0,0,0,0,0,0,0,"Stable","LC","LC","LC","LC","LC","LC","LC","",""
"297",297,42148,"NKb2","Blouputs Karroid Thornveld","Nama-Karoo","Bushmanland Bioregion",607.5084,604.1928,602.9392,601.4712,601.4448,601.4136,599.85,6.0948,0.00459985620484067,0.2916,0.0204,1.0488,4.6332,0.1008,0,0.190700000000007,0.0143999999999949,0.0156000000000063,0.0522333333333336,0.0972000000000029,0.0916000000000016,0.0868500000000019,1573.4043569469,22,20,99,99,1,1,0,0,0,0,1,0,0,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"298",298,2864836,"NKb3","Bushmanland Arid Grassland","Nama-Karoo","Bushmanland Bioregion",41253.1844,41147.4624,41077.69,40950.06,40930.282,40919.7912,40791.73,333.3932,0.00553305566663564,78.6484,7.7836,138.466,91.3788,16.23,0.8864,19.7373500000003,7.5671999999995,5.24539999999979,2.9071833333331,7.05008571428568,7.23934666666658,7.11472499999991,114340.746511823,713,685,99,99,1,1,0,0,0,0,0,0,0,"Stable","LC","LC","LC","LC","LC","LC","LC","",""
"299",299,185883,"NKb4","Bushmanland Sandy Grassland","Nama-Karoo","Bushmanland Bioregion",2677.1536,2674.2556,2674.1684,2671.63,2670.5968,2670.2676,2668.02,6.886,0.0014912561088027,2.8532,0.0084,1.4724,0.2396,2.3124,0,0.487599999999986,0.340599999999995,0.164599999999837,0.00363333333333079,0.0937714285714232,0.121960000000005,0.124624999999995,39630.0115295009,111,95,100,100,0,0,0,0,0,0,0,0,0,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"300",300,599858,"NKb5","Kalahari Karroid Shrubland","Nama-Karoo","Bushmanland Bioregion",8638.9152,8592.7536,8583.1428,8551.6608,8549.1748,8543.5888,8515.93,95.3264,0.00572165830520271,25.4388,5.7404,48.7148,10.504,4.8844,0.044,4.94425000000001,2.01800000000003,2.79300000000057,0.400450000000016,1.46760000000001,1.45262666666664,1.53640000000001,34374.961932851,214,203,99,99,1,1,0,0,0,1,0,0,0,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"301",301,2864684,"NKb6","Bushmanland Basin Shrubland","Nama-Karoo","Bushmanland Bioregion",41250.7048,41047.7084,41035.2876,40932.1084,40926.4304,40910.032,40832.59,340.6728,0.00335405812812693,151.0088,30.5636,82.636,45.5204,30.6616,0.2824,15.6569500000005,5.51909999999953,8.19919999999911,0.517533333333328,4.12857142857164,4.04260000000019,4.30238750000012,63134.7663012744,576,563,99,99,1,1,0,0,0,0,0,0,0,"Stable","LC","LC","LC","LC","LC","LC","LC","",""
"302",302,1403195,"NKl1","Gamka Karoo","Nama-Karoo","Lower Karoo Bioregion",20205.924,20140.7328,20132.7316,20086.0448,20080.0568,20074.7356,20037.61,131.1884,0.00327680232171104,52.038,13.9564,41.8008,19.8652,2.654,0.874,7.2494999999999,2.82729999999992,2.66059999999925,0.333383333333434,1.95314285714293,2.02253333333344,2.06241250000005,28824.7448813331,287,275,99,99,1,1,0,0,0,0,0,0,0,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"303",303,577801,"NKl2","Eastern Lower Karoo","Nama-Karoo","Lower Karoo Bioregion",8321.3052,8214.1912,8198.9592,8173.852,8169.6092,8164.2348,8136.13,157.0704,0.00608171867243596,58.7048,18.9144,30.6116,45.54,3.0372,0.2624,4.34054999999989,2.40429999999992,2.68719999999985,0.634666666666665,1.44068571428569,1.48606666666665,1.56113749999997,18191.0365245142,159,154,98,99,2,1,0,1,0,0,1,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"304",304,51592,"NKl4","Albany Broken Veld","Nama-Karoo","Lower Karoo Bioregion",742.658,702.1452,690.66,684.2796,683.484,683.1472,672.46,59.5108,0.0270570816406636,10.7324,1.0184,2.8184,44.6388,0.028,0.2748,0.939099999999996,0.28309999999999,0.16840000000002,0.478550000000003,0.638057142857146,0.62204,0.593687500000001,5345.84515629816,41,31,92,96,8,4,0.1,1,0,0,6,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"305",305,1190891,"NKu1","Western Upper Karoo","Nama-Karoo","Upper Karoo Bioregion",17149.5456,17026.1536,17018.1484,16973.3128,16969.9028,16964.9776,16930.57,184.568,0.00359306050193293,103.7812,23.9364,24.1236,28.024,3.8024,0.9004,6.64634999999998,2.08380000000034,2.46260000000075,0.333550000000135,1.88717142857149,1.87502666666672,1.9117500000001,27601.0616216847,258,248,99,99,1,1,0,1,0,0,0,0,0,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"306",306,814795,"NKu2","Upper Karoo Hardeveld","Nama-Karoo","Upper Karoo Bioregion",11734.3556,11718.738,11717.5468,11709.4076,11707.9408,11706.4176,11699.49,27.938,0.00105134187657397,13.9472,3.0404,6.966,2.8952,0.8344,0.2548,1.39114999999993,0.747499999999945,0.761599999999817,0.0496333333333041,0.333228571428533,0.359906666666636,0.385012499999959,97641.6767039299,676,603,100,100,0,0,0,0,0,0,0,0,0,"Stable","LC","LC","LC","LC","LC","LC","LC","",""
"307",307,2935799,"NKu3","Northern Upper Karoo","Nama-Karoo","Upper Karoo Bioregion",42273.6432,40549.4232,40230.1784,40080.9548,40036.8924,40004.132,39697.41,2269.5112,0.0134475698288108,706.0052,54.5208,106.6396,1331.6236,46.1584,24.5636,28.2557999999999,19.2057000000004,16.3801999999996,13.3018666666667,16.7310142857142,17.08436,17.04035,88588.6870915487,653,634,95,98,5,2,0,2,0,0,3,0,0,"Stable","LC","LC","LC","LC","LC","LC","LC","",""
"308",308,3460976,"NKu4","Eastern Upper Karoo","Nama-Karoo","Upper Karoo Bioregion",49834.4528,48420.0288,48258.0612,48142.6096,48120.526,48084.3328,47895.5,1750.12,0.00693299876765054,742.2848,334.1724,84.5776,569.1972,2.768,17.12,21.71605,14.5692000000017,18.0966000000008,6.74865000000015,9.90782857142845,9.98342666666673,10.4905000000001,101007.842700449,761,737,96,99,4,1,0,1,1,0,1,0,0,"Stable","LC","LC","LC","LC","LC","LC","LC","",""
"309",309,116166,"SKk1","Northern Knersvlakte Vygieveld","Succulent Karoo","Knersvlakte Bioregion",1673.7888,1671.1916,1670.8,1667.5896,1667.2396,1666.8708,1664.44,6.918,0.0025854605779494,2.5332,0.0064,2.7756,0.0356,1.5672,0,0.491150000000005,0.179700000000025,0.184400000000096,0.016316666666673,0.12864285714286,0.131733333333333,0.135025000000006,4512.49074717065,44,41,100,100,0,0,0,0,0,0,0,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"310",310,9021,"SKk2","Central Knersvlakte Vygieveld","Succulent Karoo","Knersvlakte Bioregion",129.8964,129.3976,129.3936,129.1888,129.1792,129.1392,128.99,0.7572,0.00199694584752749,0.4336,0,0.1668,0,0.1568,0,0.0318000000000005,0.0123999999999995,0.0200000000000102,0.000166666666667462,0.00745714285714375,0.00728000000000009,0.00807500000000072,782.167744455811,13,9,99,100,1,0,0,0,0,0,0,0,0,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"311",311,91734,"SKk3","Knersvlakte Quartz Vygieveld","Succulent Karoo","Knersvlakte Bioregion",1320.8884,1305.054,1303.0756,1299.5704,1299.2152,1298.8276,1295.33,22.0608,0.00477099031917454,7.0468,0.2484,2.9876,7.9284,3.7632,0.0864,0.530999999999977,0.185699999999997,0.19380000000001,0.0824333333333414,0.195842857142858,0.194626666666666,0.194575,6998.02001883276,55,48,98,99,2,1,0,1,0,0,1,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"312",312,68272,"SKk4","Knersvlakte Shale Vygieveld","Succulent Karoo","Knersvlakte Bioregion",983.542,981.6568,981.4172,979.5572,979.4516,979.356,978.06,4.186,0.00234379265747457,2.0828,0.0928,1.4036,0.4472,0.134,0.0256,0.257649999999998,0.0502999999999929,0.0477999999999952,0.00998333333333316,0.0749857142857146,0.0735066666666664,0.0718999999999994,8051.44333181689,49,40,100,100,0,0,0,0,0,0,0,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"313",313,68644,"SKk5","Vanrhynsdorp Gannabosveld","Succulent Karoo","Knersvlakte Bioregion",988.5204,858.4428,841.078,832.3088,831.128,829.2116,812.77,159.3088,0.0340514242766088,32.9484,0.7368,11.1456,105.5964,8.4088,0.4728,1.4833,0.774300000000011,0.958200000000033,0.723533333333336,0.933357142857143,0.910493333333333,0.913475000000002,4018.01335934363,40,37,84,95,16,5,0.1,3,0,1,11,1,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"314",314,4183,"SKk6","Knersvlakte Dolomite Vygieveld","Succulent Karoo","Knersvlakte Bioregion",59.8356,58.2316,57.8292,57.1548,57.118,57.0456,56.38,2.79,0.0203669485296643,0.5544,0.0256,0.2276,0.7956,1.1756,0.0112,0.09795,0.0273000000000003,0.0362000000000009,0.0167666666666667,0.0384571428571428,0.0371199999999999,0.0370625,1713.03894289233,18,11,95,97,5,3,0.1,1,0,0,1,2,0,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"315",315,12864,"SKk7","Citrusdal Vygieveld","Succulent Karoo","Knersvlakte Bioregion",185.1956,144.2376,138.4844,132.4784,131.1352,130.8784,123.36,54.3172,0.0926194002118726,12.2604,10.818,4.9896,25.4244,0.068,0.7568,0.950749999999999,0.399999999999999,0.128399999999999,0.239716666666666,0.419971428571428,0.436746666666666,0.417475,630.679915062744,12,8,71,86,29,14,0.3,7,6,3,14,0,0,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"316",316,194,"SKk8","Piketberg Quartz Succulent Shrubland","Succulent Karoo","Knersvlakte Bioregion",2.8552,0.846,0.6072,0.638,0.6268,0.6236,0.5,2.2316,0.262884160756501,0.352,0,0.002,1.8748,0,0.0028,-0.00205000000000001,0.00359999999999999,0.00159999999999999,0.00995,0.00742857142857143,0.00730666666666667,0.00695,1120.04338025269,6,0,22,59,78,41,0.8,12,0,0,66,0,0,"Decline","CR","CR","VU","EN","CR","CR","CR","CR","B1i &  B2i"
"317",317,9911,"SKk9","Kobee Succulent Shrubland","Succulent Karoo","Knersvlakte Bioregion",142.7584,142.1464,140.506,140.336,140.2712,140.2304,139.15,2.528,0.0134790610244086,1.7776,0.1064,0.1028,0.512,0,0.0292,0.0344499999999996,0.0264000000000024,0.0203999999999951,0.06835,0.0646571428571424,0.0625066666666669,0.0598749999999999,2506.05372374988,23,20,98,98,2,2,0,1,0,0,0,0,0,"Stable","EN","EN","LC","LC","LC","LC","LC","",""
"318",318,526584,"SKn1","Namaqualand Klipkoppe Shrubland","Succulent Karoo","Namaqualand Hardeveld Bioregion",7582.2016,7372.6564,7358.7904,7343.8304,7342.58,7342.0848,7324.89,240.1168,0.00414661939216376,165.8744,0.16,17.6004,49.7168,6.7652,0,2.08820000000003,0.436400000000049,0.247600000000148,0.577749999999999,1.0295,1.00254666666666,0.955362500000007,39308.9399356237,229,204,97,99,3,1,0,2,0,0,1,0,0,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"319",319,37474,"SKn2","Namaqualand Shale Shrubland","Succulent Karoo","Namaqualand Hardeveld Bioregion",539.3388,535.4472,535.148,534.2696,534.2508,534.2284,533.54,5.1104,0.00227622816964957,3.3672,0.0208,0.688,0.8232,0.2112,0,0.114950000000007,0.0103000000000009,0.0112000000000307,0.0124666666666637,0.0420571428571423,0.0398799999999975,0.0380874999999996,1106.86799294019,20,18,99,100,1,0,0,1,0,0,0,0,0,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"320",320,215786,"SKn3","Namaqualand Blomveld","Succulent Karoo","Namaqualand Hardeveld Bioregion",3107.8888,2918.4564,2905.2756,2892.8508,2891.1496,2890.8324,2875.29,217.0564,0.00946527760359903,137.8,0.1424,14.6112,60.12,4.3828,0,1.80540000000002,0.504600000000096,0.158600000000206,0.549200000000004,0.91448571428571,0.910226666666661,0.863250000000008,12601.0122945154,115,104,93,99,7,1,0,4,0,0,2,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"321",321,350098,"SKn4","Namaqualand Heuweltjieveld","Succulent Karoo","Namaqualand Hardeveld Bioregion",5040.5868,4632.626,4606.1876,4585.0228,4582.6712,4581.3528,4552.51,459.234,0.0110678479117461,193.0272,0.0512,11.3808,244.5628,10.212,0,3.10435000000007,0.917500000000018,0.659200000000055,1.1016,1.7001142857143,1.66516000000001,1.60228750000002,17280.121073557,149,136,91,98,9,2,0,4,0,0,5,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"322",322,45389,"SKn5","Platbakkies Succulent Shrubland","Succulent Karoo","Namaqualand Hardeveld Bioregion",653.3444,652.7564,652.5164,650.8376,650.564,650.5392,649.29,2.8052,0.00339667293955285,1.1996,0.0024,1.0108,0.1976,0.3948,0,0.247149999999991,0.0745999999999754,0.0123999999999569,0.0100000000000004,0.0685285714285726,0.0730800000000007,0.0692874999999979,2023.84253689478,28,26,100,99,0,1,0,0,0,0,0,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
